Type,Hash,Name,Parameters,Return,ConversionKey,Conversion,NegatedConversion,ParseType,ParseRule,Notes
Query,D9C5253B,MuseumNameBoardIsExistVillageDonatePlayer,EntryVariableKeyInt_LoopNum: str,inverted_bool,,,,,,
Query,D9C911A6,CheckCalledNpcNumNormal,NpcNum: int,inverted_bool,,,,,,
Query,D9E01DF3,IsTargetNpcHouse,,inverted_bool,,,,,,
Query,DA30835F,UIResultMelodyEdit,,int3,,,,,,
Query,DA382CAB,KindBitParamItemSelectInclude,BitParamType: str; JudgeTarget: str,inverted_bool,,,,,,
Query,DA42DB4E,SettlerQuest,,int4,,,,,,
Query,DA91FE3C,InDIYArea,,inverted_bool,,,,,,
Query,DB1D88B5,IsVisitOtherNpc,,inverted_bool,,,,,,
Query,DB6402D6,NetHasDreamLogList,,inverted_bool,,,,,,
Query,DBC77C9C,CheckNpcCharacterSize,,int4,,,,,,
Query,DC4D6993,GrowUpInterval,Interval: int,inverted_bool,,,,,,
Query,DCA4AAD7,PlayAccountIsPlayerVillager,,inverted_bool,,,,,,
Query,DCC5DE77,ChyDailySellTotal,Border: int,int,,,,,,
Query,DCF4E0A8,IsVisitTargetNpcInMuseumCafe,Label: str,inverted_bool,,,,,,
Query,DD75D7F3,IsRequiredLanguageChangeAnnounce,,inverted_bool,,,,,,
Query,DD7BE367,WherearenNpcFreeQuery2,FindLabel: str; Type: str,inverted_bool,,,,,,
Query,DDCD28F3,MessageUseBCancel,,inverted_bool,,,,,,
Query,DDE89FE3,CatalogItemFrom,ItemFromType: str,inverted_bool,,,,,,
Query,DDFBD56D,IsMncBoxLesson,,inverted_bool,,,,,,
Query,DE167759,IsCafePlayerDrinkWater,,inverted_bool,,,,,,
Query,DE4FA5D5,IsBeforeClothFromPlayer,,inverted_bool,,,,,,
Query,DFED55C5,CanReturnToPocketFutureMailPresent,,inverted_bool,,,,,,
Query,DFF5BE6A,IsAcquaintanceAmiiboNPC,,inverted_bool,,,,,,
Query,E0C30BCF,MultiMessageCategoryItemSelectInclude,ItemCategoryType1: str; ItemCategoryType2: str; ItemCategoryType3: str; ItemCategoryType4: str; ItemCategoryType5: str; ItemCategoryType6: str; ItemCategoryType7: str; ItemCategoryType8: str; JudgeTarget: str,inverted_bool,,,,,,
Query,E1040637,UIWherearenInspectUserPageResult,,int4,,,,,,
Query,E14BC5D5,HaveTukHideFood,TukFood: int,inverted_bool,,,,,,
Query,E151C254,WherearenKKFesStatus,IsPreStatus: bool,int4,,,,,,
Query,E1B2089A,NetHasPOPID,IsRawDataCheck: bool,inverted_bool,,,,,,
Query,E221ED29,IsNpcPlayer,,inverted_bool,,,,,,
Query,E2733C72,IsOnReformReserveFlag,,inverted_bool,,,,,,
Query,E298C6AF,IsVillageGateOpened,,inverted_bool,,,,,,
Query,E33AAEF7,PlayerIsMadeCraftRecipe,CheckMode: str; MadeItemID0: int; MadeItemID1: int; MadeItemID2: int; MadeItemID3: int; MadeItemID4: int; MadeItemID5: int; MadeItemID6: int; MadeItemID7: int,inverted_bool,,,,,,
Query,E35D0212,CountHole,Border: int,inverted_bool,,,,,,
Query,E39023C8,OwlIsSleep,,int,,,,,,
Query,E617BFE5,TodayIsNpcBirthday,,inverted_bool,,,,,,
Query,E6532B05,DuringTransitionByUIStage,,inverted_bool,,,,,,
Query,E686AE3B,EnvMonth,,"enum[January,February,March,April,May,June,July,August,September,October,November,December]",,,,,,
Query,E68C9B16,IsSameNpcLiving,,inverted_bool,,,,,,
Query,E6C079B1,WherearenNpcOrderType,,int4,,,,,,
Query,E6CC4BD3,CheckNearEvent,StartDays: int; EndDays: int; EventLabelString: str; BcatCheck: bool,inverted_bool,,,,,,
Query,E6F7159A,NpcTreasureQuestDifficulty,,int2,,,,,,
Query,E70A31CA,IsPlayerBirthdayRoom,,inverted_bool,,,,,,
Query,E74288B3,NetHasPOLID,,inverted_bool,,,,,,
Query,E82772D5,HouseItemNum,CheckNum: int,inverted_bool,,,,,,
Query,E8475C47,WherearenIsSuspendedNpc,,inverted_bool,,,,,,
Query,E8611379,VillageScoreCheckNaturalDeltaBeforeDay,DeltaPoint: int,bool,,<.name>() >= <DeltaPoint>,<.name>() < <DeltaPoint>,predicate,"ACTOR()
DOT()
ID(""VillageScoreCheckNaturalDeltaBeforeDay"")
LPAREN()
RPAREN()
CMP(.negated=['>=', '<'].index(__value))
VALUE(DeltaPoint=INT)",
Query,E87E11CB,IncludeHorizontalController,,inverted_bool,,,,,,
Query,E89211B7,SavingPokiCount,Money: int,inverted_bool,,,,,,
Query,E8E9DDCD,SaveIsSucceededDownloadableBackupInfoListup,,bool,,,,,,
Query,E8FCB024,IsAmiiboNpcMigrated,,inverted_bool,,,,,,
Query,E97296D3,IsSNpcVisiting,SNpcLabel: str,int3,,,,,,
Query,EB91E234,MuseumCeremonyType,,int2,,,,,,
Query,EC0A89CD,AmiiboNpcGetUpTime,,int3,,,,,,
Query,EC870B94,TermEventNow,EventLabelString: str; CheckNowTime: bool,inverted_bool,,,,,,
Query,ECA8ABED,ShopHasBellCount,Rate: float,inverted_bool,,,,,,"Checks Rate * Price, unless NPC is ""fox"", in which case it checks 1.5 * Price regardless of Rate, unless it's art, in which case it checks for 4980 bells regardless of Rate and Price"
Query,ECC2A819,EventFlagMainPlayer,AccessKey: str,inverted_bool,,,,,,
Query,ECFA439F,IsUISelectNpcMoveInToday,,inverted_bool,,,,,,
Query,ED95AC0A,IsWherearenWorkMode,,inverted_bool,,,,,,
Query,EDD77553,IsValidUnfinishMailTo,,int4,,,,,,
Query,EE053CD4,WherearenVisitFacilityType,,int6,,,,,,
Query,EE0A906F,ExistAnyItemInNowRoom,,inverted_bool,,,,,,
Query,EE0FB412,CalledWherearenOfficerNpc,,inverted_bool,,,,,,
Query,EE48980A,EnvHourTwentyFour,,int24,,,,,,
Query,EEB51B67,IsSharehouseOrderCustomer,,inverted_bool,,,,,,
Query,EED3D608,NpcNetStatus,NpcNetQueryType: int,inverted_bool,,,,,,
Query,EF4264C7,IsNpcPlayerRelativeItem,,int5,,,,,,
Query,F0257FC4,NpcInducementType,,int5,,,,,,
Query,F09A7632,EventBranch,CheckNowTime: bool; AddDay: int,"enum[None,FishingConvention,InsectConvention,Countdown,Easter,Fireworks,Halloween,HarvestFestival,XmasEve,Unknown9]",,,,,,
Query,F0C61A43,WherearenIsShareHouseOrderNpcVillagerNpc,,inverted_bool,,,,,,
Query,F12DB4B0,HasHandleNameMemory,,inverted_bool,,,,,,
Query,F14CB406,FoxCheckItemBuyPlayer,,inverted_bool,,,,,,
Query,F1AE094D,NpcNowPosture,,int4,,,,,,
Query,F1B9DEAC,IsLastControlAudioMusic,,inverted_bool,,,,,,
Query,F205B119,EnvWeatherNNpcTalkCustom,,"enum[Fine,Cloudy,Rain,HeavyRain,Snow,HeavySnow,Blossom]",,,,,,
Query,F27AA459,NpcCheckStateSelectTiming,AISelectorTiming: str,inverted_bool,,,,,,
Query,F3D1C135,NpcCommuneShopOpen,,int3,,,,,,
Query,F4269E66,NpcVisitQuestFailureReason,VisitType: str,int2,,,,,,
Query,F45D23B1,FinalFireworksFes,,inverted_bool,,,,,,
Query,F4DE33C9,HasNpcWantedItem,,inverted_bool,,,,,,
Query,F50A39B6,CheckNpcMoveIn,MoveInCheckType: str,inverted_bool,,,,,,
Query,F56E0EA2,NpcIsSitting,,int6,,,,,,
Query,F5CBA7B9,PlayerChairCanStandup,LocalDirection: int,inverted_bool,,,,,,
Query,F5CE2A8E,NpcIsCreateAngle,,inverted_bool,,,,,,
Query,F6609C7C,NpcCatchQuestInsectType,,int8,,,,,,
Query,F66E4FF2,IsPlayingAudioMusic,,inverted_bool,,,,,,
Query,F67E645A,AmiiboNpcIsBirthday,,inverted_bool,,,,,,
Query,F6B43A8B,IsTheDayAfterTalkPlayerBithday,,inverted_bool,,,,,,
Query,F762C39C,CheckNpcFavorLevel,,int6,,,,,,"Inverted friendship level (0 = Lv6, 1 = Lv5, etc.)"
Query,F7731785,IsBuiltNewHouseForEndShareHouse,,inverted_bool,,,,,,
Query,F7B67A49,MuseumNameboardCheckDonateBoardItemKind,EntryVariableKeyInt_LoopNum: str,int6,,,,,,
Query,F80710CE,CheckNpcAIFlag,AIFlag: str,inverted_bool,,,,,,
Query,F8494218,CheckEntryVariableInt,Value: int; CheckValue: int; CheckType: int,bool,CheckType,"<Value><.actor_secondary> != <CheckValue>
<Value><.actor_secondary> == <CheckValue>
<Value><.actor_secondary> <= <CheckValue>
<Value><.actor_secondary> < <CheckValue>
<Value><.actor_secondary> >= <CheckValue>
<Value><.actor_secondary> > <CheckValue>","<Value><.actor_secondary> == <CheckValue>
<Value><.actor_secondary> != <CheckValue>
<Value><.actor_secondary> > <CheckValue>
<Value><.actor_secondary> >= <CheckValue>
<Value><.actor_secondary> < <CheckValue>
<Value><.actor_secondary> <= <CheckValue>",predicate,"VALUE(Value=INT)
ACTOR(.name=""EventFlowSystemActor"")
CMP(CheckType=__int(['!=', '==', '<=', '<', '>=', '>'].index(__value)))
VALUE(CheckValue=INT)",
Query,F8D05E5C,SystemHasBaggageItem,CheckNum: int,inverted_bool,,,,,,
Query,F96FE7FE,IsMatchedOwnDesignerIdAndInputDesignerId,,inverted_bool,,,,,,
Query,F9AF7300,OfficeLevel,,"enum[ResServiceTent0,ResServiceTent1,ResServiceBuilding]",,,,,,
Query,F9F4AC1B,IsInspectingWherearen,,inverted_bool,,,,,,
Query,FC00CC16,IsAmiiboNpcMoveInToday,,inverted_bool,,,,,,
Query,FC1E315E,OverwriteEquipedMyDesign,,inverted_bool,,,,,,
Query,FC2E02E8,CheckMoveOutNpcIsMoveKitVillager,,inverted_bool,,,,,,
Query,FC4E4291,NpcCanStartApBNickname,,int3,,,,,,
Query,FD02534B,NpcActivityType,,int2,,,,,,
Query,FD56683F,NetWherearenIsMyOpusData,,inverted_bool,,,,,,
Query,FDE3F414,IsCooking,,inverted_bool,,,,,,
Query,FE1841E6,CanMoveUnit,IsExpandArea: bool; IsCheckCliffLevel: bool,inverted_bool,,,,,,
Query,FE58FB22,UIPocketMenuItemSelected,ItemUniqueID: int; ItemNum: int; MultiItem: bool,inverted_bool,,,,,,
Query,FE7D1502,ChyIfSpecialInsect,,inverted_bool,,,,,,
Query,FE7ECBB9,TouchedFtrIsFood,,inverted_bool,,,,,,
Query,FE858FAA,NetMoveHasEnableNSAIDTarget,,inverted_bool,,,,,,
Query,FE8CFB48,ChmFreeQuery2,ChmQueryType: str,inverted_bool,,,,,,
Query,FEF8B43D,MyDesignExchangeNetworkError,,inverted_bool,,,,,,
Query,FF9BC87C,StructureIsExistBridgeSlopeCurrentField,JudgeType: int,inverted_bool,,,,,,
Action,F89B5B6B,EventFlagNpcAdd,AccessKey: str; AddNum: int,,,<.actor>.EventFlags[<AccessKey>] += <AddNum>,,function,"ACTOR()
DOT()
ID(""EventFlags"")
LSQUARE()
VALUE(AccessKey=STRING)
RSQUARE()
PASSIGN()
VALUE(AddNum=INT)",
Action,B07A36F1,EventFlagNpcOff,AccessKey: str,,,<.actor>.EventFlags[<AccessKey>] = false,,function,"ACTOR()
DOT()
ID(""EventFlags"")
LSQUARE()
VALUE(AccessKey=STRING)
RSQUARE()
ASSIGN()
ID(""false"")",
Action,39DAF2B1,EventFlagNpcOn,AccessKey: str,,,<.actor>.EventFlags[<AccessKey>] = true,,function,"ACTOR()
DOT()
ID(""EventFlags"")
LSQUARE()
VALUE(AccessKey=STRING)
RSQUARE()
ASSIGN()
ID(""true"")",
Action,9DEFD5AC,EventFlagNpcRemains,AccessKeyIn: str; AccessKeyOut: str,,,,,,,
Action,718BF53F,EventFlagNpcSet,AccessKey: str; SetNum: int,,,<.actor>.EventFlags[<AccessKey>] = <SetNum>,,function,"ACTOR()
DOT()
ID(""EventFlags"")
LSQUARE()
VALUE(AccessKey=STRING)
RSQUARE()
ASSIGN()
VALUE(SetNum=INT)",
Action,F89B5B6B,EventFlagSystemAdd,AccessKey: str; AddNum: int,,,System<.actor_secondary>.EventFlags[<AccessKey>] += <AddNum>,,function,"ID(""System"")
ACTOR(.name=""EventFlowSystemActor"")
DOT()
ID(""EventFlags"")
LSQUARE()
VALUE(AccessKey=STRING)
RSQUARE()
PASSIGN()
VALUE(AddNum=INT)",
Action,B07A36F1,EventFlagSystemOff,AccessKey: str,,,System<.actor_secondary>.EventFlags[<AccessKey>] = false,,function,"ID(""System"")
ACTOR(.name=""EventFlowSystemActor"")
DOT()
ID(""EventFlags"")
LSQUARE()
VALUE(AccessKey=STRING)
RSQUARE()
ASSIGN()
ID(""false"")",
Action,39DAF2B1,EventFlagSystemOn,AccessKey: str,,,System<.actor_secondary>.EventFlags[<AccessKey>] = true,,function,"ID(""System"")
ACTOR(.name=""EventFlowSystemActor"")
DOT()
ID(""EventFlags"")
LSQUARE()
VALUE(AccessKey=STRING)
RSQUARE()
ASSIGN()
ID(""true"")",
Action,9DEFD5AC,EventFlagSystemRemains,AccessKeyIn: str; AccessKeyOut: str,,,,,,,
Action,718BF53F,EventFlagSystemSet,AccessKey: str; SetNum: int,,,System<.actor_secondary>.EventFlags[<AccessKey>] = <SetNum>,,function,"ID(""System"")
ACTOR(.name=""EventFlowSystemActor"")
DOT()
ID(""EventFlags"")
LSQUARE()
VALUE(AccessKey=STRING)
RSQUARE()
ASSIGN()
VALUE(SetNum=INT)",
Action,CFAA4558,NetBreakUpSessionVillage,Command: str; IsErrorHandling: bool,,,,,,,
Action,CFAA4558,NetCheckNSA,Command: str; IsErrorHandling: bool,,,,,,,
Action,CFAA4558,NetCloseSession,Command: str; IsErrorHandling: bool,,,,,,,
Action,CFAA4558,NetConnectInit,Command: str; IsErrorHandling: bool,,,,,,,
Action,CFAA4558,NetDestroySessionVillage,Command: str; IsErrorHandling: bool,,,,,,,
Action,CFAA4558,NetEndSessionVillage,Command: str; IsErrorHandling: bool,,,,,,,
Action,CFAA4558,NetInitLocal,Command: str; IsErrorHandling: bool,,,,,,,
Action,CFAA4558,NetLeaveSessionVillage,Command: str; IsErrorHandling: bool,,,,,,,
Action,CFAA4558,NetLoginNEX,Command: str; IsErrorHandling: bool,,,,,,,
Action,CFAA4558,NetOpenSession,Command: str; IsErrorHandling: bool,,,,,,,
Action,CFAA4558,NetShutdown,Command: str; IsErrorHandling: bool,,,,,,,
Action,CFAA4558,NotifyUseNSOAppli,Command: str; IsErrorHandling: bool,,,,,,,
Action,9CFF97BF,NpcChangeBlockWanderState,StateName: str; SubEntryName: str; TalkEventFlowName: str; TalkEntryPointName: str; IsChangeSameState: bool; IsChangePreState: bool; ...,,,,,,,
Action,9CFF97BF,NpcChangeChangeHandToolState,StateName: str; SubEntryName: str; TalkEventFlowName: str; TalkEntryPointName: str; IsChangeSameState: bool; IsChangePreState: bool; ...,,,,,,,
Action,9CFF97BF,NpcChangeConversationPretenseState,StateName: str; SubEntryName: str; TalkEventFlowName: str; TalkEntryPointName: str; IsChangeSameState: bool; IsChangePreState: bool; ...,,,,,,,
Action,9CFF97BF,NpcChangeFollowState,StateName: str; SubEntryName: str; TalkEventFlowName: str; TalkEntryPointName: str; IsChangeSameState: bool; IsChangePreState: bool; ...,,,,,,,
Action,9CFF97BF,NpcChangeGoToDestinationState,StateName: str; SubEntryName: str; TalkEventFlowName: str; TalkEntryPointName: str; IsChangeSameState: bool; IsChangePreState: bool; ...,,,,,,,
Action,9CFF97BF,NpcChangeInvisibleState,StateName: str; SubEntryName: str; TalkEventFlowName: str; TalkEntryPointName: str; IsChangeSameState: bool; IsChangePreState: bool; ...,,,,,,,
Action,9CFF97BF,NpcChangeOwlPostTalkState,StateName: str; SubEntryName: str; TalkEventFlowName: str; TalkEntryPointName: str; IsChangeSameState: bool; IsChangePreState: bool; ...,,,,,,,
Action,9CFF97BF,NpcChangeOwlWaitState,StateName: str; SubEntryName: str; TalkEventFlowName: str; TalkEntryPointName: str; IsChangeSameState: bool; IsChangePreState: bool; ...,,,,,,,
Action,9CFF97BF,NpcChangeSpNpcTurnState,StateName: str; SubEntryName: str; TalkEventFlowName: str; TalkEntryPointName: str; IsChangeSameState: bool; IsChangePreState: bool; ...,,,,,,,
Action,9CFF97BF,NpcChangeSpNpcTurnStateSpWait,StateName: str; SubEntryName: str; TalkEventFlowName: str; TalkEntryPointName: str; IsChangeSameState: bool; IsChangePreState: bool; ...,,,,,,,
Action,9CFF97BF,NpcChangeSpVisitorTurnState,StateName: str; SubEntryName: str; TalkEventFlowName: str; TalkEntryPointName: str; IsChangeSameState: bool; IsChangePreState: bool; ...,,,,,,,
Action,9CFF97BF,NpcChangeWaitState,StateName: str; SubEntryName: str; TalkEventFlowName: str; TalkEntryPointName: str; IsChangeSameState: bool; IsChangePreState: bool; ...,,,,,,,
Action,ABC7E873,NpcDecideDeliveryQuestReward,RewardType: int; RewardTypeSub: int,,,,,,,
Action,ABC7E873,NpcDecideGeneralQuestReward,RewardType: int; RewardTypeSub: int,,,,,,,
Action,ABC7E873,NpcDecideRewardFloorWall,RewardType: int; RewardTypeSub: int,,,,,,,
Action,ABC7E873,NpcDecideVisitPQuestReward,RewardType: int; RewardTypeSub: int,,,,,,,
Action,ABC7E873,NpcDecideVisitPresent,RewardType: int; RewardTypeSub: int,,,,,,,
Action,A881D2E0,SetCheckResultConvReaction,...,,,,,,,
Action,A881D2E0,SetCheckResultStructureDoor,...,,,,,,,
Action,0631E010,SetEasterApproachVillagerIndex,ApproachType: int,,,,,,,
Action,8D00CA8E,SetEventRewardToPlayerBaggage,SetType: str,,,,,,,
Action,0631E010,SetIslandReputationApproachVillagerIndex,ApproachType: int,,,,,,,
Action,68F0DB40,SetNpcNameFromOwner,NpcNameType: int; ID: int,,,,,,,
Action,68F0DB40,SetNpcNameLostQuestClient,NpcNameType: int; ID: int,,,,,,,
Query,1B8EC020,EventFlagNpcBool,AccessKey: str,inverted_bool,,<.actor>.EventFlags[<AccessKey>],,function,"ACTOR()
DOT()
ID(""EventFlags"")
LSQUARE()
VALUE(AccessKey=STRING)
RSQUARE()",
Query,CA413424,EventFlagNpcComqare,AccessKey1: str; AccessKey2: str,inverted_bool,,,,,,
Query,CA413424,EventFlagNpcComqare,AccessKey1: str; AccessKey2: str,inverted_bool,,,,,,
Query,1BB353CB,EventFlagNpcInt,AccessKey: str; Border: int; FlagCheckType: int,bool,FlagCheckType,"<.actor>.EventFlags[<AccessKey>] != <Border>
<.actor>.EventFlags[<AccessKey>] == <Border>
<.actor>.EventFlags[<AccessKey>] <= <Border>
<.actor>.EventFlags[<AccessKey>] < <Border>
<.actor>.EventFlags[<AccessKey>] >= <Border>
<.actor>.EventFlags[<AccessKey>] > <Border>","<.actor>.EventFlags[<AccessKey>] == <Border>
<.actor>.EventFlags[<AccessKey>] != <Border>
<.actor>.EventFlags[<AccessKey>] > <Border>
<.actor>.EventFlags[<AccessKey>] >= <Border>
<.actor>.EventFlags[<AccessKey>] < <Border>
<.actor>.EventFlags[<AccessKey>] <= <Border>",predicate,"ACTOR()
DOT()
ID(""EventFlags"")
LSQUARE()
VALUE(AccessKey=STRING)
RSQUARE()
CMP(FlagCheckType=__int(['!=', '==', '<=', '<', '>=', '>'].index(__value)))
VALUE(Border=INT)",
Query,03472386,EventFlagNpcMax,AccessKey: str,int,,,,,,
Query,54BF01A1,EventFlagNpcRandom,AccessKey: str; Denominator: int,int,,,,,,
Query,1B8EC020,EventFlagSystemBool,AccessKey: str,inverted_bool,,System<.actor_secondary>.EventFlags[<AccessKey>],,function,"ID(""System"")
ACTOR(.name=""EventFlowSystemActor"")
DOT()
ID(""EventFlags"")
LSQUARE()
VALUE(AccessKey=STRING)
RSQUARE()",
Query,CA413424,EventFlagSystemComqare,AccessKey1: str; AccessKey2: str,int3,,,,,,
Query,CA413424,EventFlagSystemComqare,AccessKey1: str; AccessKey2: str,int3,,,,,,
Query,1BB353CB,EventFlagSystemInt,AccessKey: str; Border: int; FlagCheckType: int,bool,FlagCheckType,"System<.actor_secondary>.EventFlags[<AccessKey>] != <Border>
System<.actor_secondary>.EventFlags[<AccessKey>] == <Border>
System<.actor_secondary>.EventFlags[<AccessKey>] <= <Border>
System<.actor_secondary>.EventFlags[<AccessKey>] < <Border>
System<.actor_secondary>.EventFlags[<AccessKey>] >= <Border>
System<.actor_secondary>.EventFlags[<AccessKey>] > <Border>","System<.actor_secondary>.EventFlags[<AccessKey>] == <Border>
System<.actor_secondary>.EventFlags[<AccessKey>] != <Border>
System<.actor_secondary>.EventFlags[<AccessKey>] > <Border>
System<.actor_secondary>.EventFlags[<AccessKey>] >= <Border>
System<.actor_secondary>.EventFlags[<AccessKey>] < <Border>
System<.actor_secondary>.EventFlags[<AccessKey>] <= <Border>",predicate,"ID(""System"")
ACTOR(.name=""EventFlowSystemActor"")
DOT()
ID(""EventFlags"")
LSQUARE()
VALUE(AccessKey=STRING)
RSQUARE()
CMP(FlagCheckType=__int(['!=', '==', '<=', '<', '>=', '>'].index(__value)))
VALUE(Border=INT)",
Query,03472386,EventFlagSystemMax,AccessKey: str,int,,,,,,
Query,54BF01A1,EventFlagSystemRandom,AccessKey: str; Denominator: int,int,,,,,,
Query,9FCEA4EB,FlagNpcIntValue3,ChoiceNumber: int; AccessKey: str,int3,,,,,,
Query,9FCEA4EB,FlagNpcIntValue4,ChoiceNumber: int; AccessKey: str,int4,,,,,,
Query,9FCEA4EB,FlagNpcIntValue5,ChoiceNumber: int; AccessKey: str,int5,,,,,,
Query,9FCEA4EB,FlagNpcIntValue6,ChoiceNumber: int; AccessKey: str,int6,,,,,,
Query,9FCEA4EB,FlagNpcIntValue7,ChoiceNumber: int; AccessKey: str,int7,,,,,,
Query,9FCEA4EB,FlagNpcIntValue8,ChoiceNumber: int; AccessKey: str,int8,,,,,,
Query,9FCEA4EB,FlagNpcIntValue9,ChoiceNumber: int; AccessKey: str,int9,,,,,,
Query,9FCEA4EB,FlagSystemIntValue3,ChoiceNumber: int; AccessKey: str,int3,,,,,,
Query,9FCEA4EB,FlagSystemIntValue4,ChoiceNumber: int; AccessKey: str,int4,,,,,,
Query,9FCEA4EB,FlagSystemIntValue5,ChoiceNumber: int; AccessKey: str,int5,,,,,,
Query,9FCEA4EB,FlagSystemIntValue6,ChoiceNumber: int; AccessKey: str,int6,,,,,,
Query,9FCEA4EB,FlagSystemIntValue7,ChoiceNumber: int; AccessKey: str,int7,,,,,,
Query,9FCEA4EB,FlagSystemIntValue8,ChoiceNumber: int; AccessKey: str,int8,,,,,,
Query,9FCEA4EB,FlagSystemIntValue9,ChoiceNumber: int; AccessKey: str,int9,,,,,,
Query,7CB4E1B6,GeneralTalkChoice2,,int2,,,,,,
Query,7CB4E1B6,GeneralTalkChoice3,,int3,,,,,,
Query,7CB4E1B6,GeneralTalkChoice4,,int4,,,,,,
Query,7CB4E1B6,GeneralTalkChoice5,,int5,,,,,,
Query,7CB4E1B6,GeneralTalkChoice6,,int6,,,,,,
Query,7CB4E1B6,GeneralTalkChoice7,,int7,,,,,,
Query,7CB4E1B6,MailDestinationChoice,,int,,,,,,
Query,915CCABC,MultiKindItemSelectIncludeChoice3,...,int3,,,,,,
Query,915CCABC,MultiKindItemSelectIncludeChoice4,...,int4,,,,,,
Query,915CCABC,MultiKindItemSelectIncludeChoice5,...,int5,,,,,,
Query,915CCABC,MultiKindPresetItemIncludeChoice3,...,int3,,,,,,
Query,915CCABC,MultiKindPresetItemIncludeChoice4,...,int4,,,,,,
Query,915CCABC,MultiKindPresetItemIncludeChoice5,...,int5,,,,,,
Query,00CB0524,MultiMessageCategoryItemSelectIncludeChoice3,...,int3,,,,,,
Query,00CB0524,MultiMessageCategoryItemSelectIncludeChoice4,...,int4,,,,,,
Query,00CB0524,MultiMessageCategoryItemSelectIncludeChoice5,...,int5,,,,,,
Query,00CB0524,MultiMessageCategoryPresetItemIncludeChoice3,...,int3,,,,,,
Query,00CB0524,MultiMessageCategoryPresetItemIncludeChoice4,...,int4,,,,,,
Query,00CB0524,MultiMessageCategoryPresetItemIncludeChoice5,...,int5,,,,,,
Query,D06C53F1,NetIsFriendOnlySession,Type: str,inverted_bool,,,,,,
Query,D06C53F1,NetIsNeedPassword,Type: str,inverted_bool,,,,,,
Query,7CB4E1B6,NpcGeneralTalkChoice,,int5,,,,,,
Query,7CB4E1B6,PosterBuyChoice,,int6,,,,,,
Query,1AE87B8C,RandomChoice10,ChoiceNumber: int,int10,,,,,,
Query,1AE87B8C,RandomChoice2,ChoiceNumber: int,int2,,,,,,
Query,1AE87B8C,RandomChoice3,ChoiceNumber: int,int3,,,,,,
Query,1AE87B8C,RandomChoice4,ChoiceNumber: int,int4,,,,,,
Query,1AE87B8C,RandomChoice5,ChoiceNumber: int,int5,,,,,,
Query,1AE87B8C,RandomChoice6,ChoiceNumber: int,int6,,,,,,
Query,1AE87B8C,RandomChoice7,ChoiceNumber: int,int7,,,,,,
Query,1AE87B8C,RandomChoice8,ChoiceNumber: int,int8,,,,,,
Query,1AE87B8C,RandomChoice9,ChoiceNumber: int,int9,,,,,,
Query,2DD1EA08,RandomChoiceExcludePrevious10,ChoiceNumber: int; IsSetSpeakerChoiceResult: bool,int10,,,,,,
Query,2DD1EA08,RandomChoiceExcludePrevious2,ChoiceNumber: int; IsSetSpeakerChoiceResult: bool,int2,,,,,,
Query,2DD1EA08,RandomChoiceExcludePrevious3,ChoiceNumber: int; IsSetSpeakerChoiceResult: bool,int3,,,,,,
Query,2DD1EA08,RandomChoiceExcludePrevious4,ChoiceNumber: int; IsSetSpeakerChoiceResult: bool,int4,,,,,,
Query,2DD1EA08,RandomChoiceExcludePrevious5,ChoiceNumber: int; IsSetSpeakerChoiceResult: bool,int5,,,,,,
Query,2DD1EA08,RandomChoiceExcludePrevious6,ChoiceNumber: int; IsSetSpeakerChoiceResult: bool,int6,,,,,,
Query,2DD1EA08,RandomChoiceExcludePrevious7,ChoiceNumber: int; IsSetSpeakerChoiceResult: bool,int7,,,,,,
Query,2DD1EA08,RandomChoiceExcludePrevious8,ChoiceNumber: int; IsSetSpeakerChoiceResult: bool,int8,,,,,,
Query,2DD1EA08,RandomChoiceExcludePrevious9,ChoiceNumber: int; IsSetSpeakerChoiceResult: bool,int9,,,,,,
Query,48CE8C2B,SubflowResultChoice10,SetIndex: int,int10,,SubflowResults<.actor_secondary>@10[<SetIndex>],,function,"ID(""SubflowResults"")
ACTOR(.name=""EventFlowSystemActor"")
AT()
INT(""10"")
LSQUARE()
VALUE(SetIndex=INT)
RSQUARE()",
Query,48CE8C2B,SubflowResultChoice2,SetIndex: int,int2,,SubflowResults<.actor_secondary>@2[<SetIndex>],,function,"ID(""SubflowResults"")
ACTOR(.name=""EventFlowSystemActor"")
AT()
INT(""2"")
LSQUARE()
VALUE(SetIndex=INT)
RSQUARE()",
Query,48CE8C2B,SubflowResultChoice3,SetIndex: int,int3,,SubflowResults<.actor_secondary>@3[<SetIndex>],,function,"ID(""SubflowResults"")
ACTOR(.name=""EventFlowSystemActor"")
AT()
INT(""3"")
LSQUARE()
VALUE(SetIndex=INT)
RSQUARE()",
Query,48CE8C2B,SubflowResultChoice4,SetIndex: int,int4,,SubflowResults<.actor_secondary>@4[<SetIndex>],,function,"ID(""SubflowResults"")
ACTOR(.name=""EventFlowSystemActor"")
AT()
INT(""4"")
LSQUARE()
VALUE(SetIndex=INT)
RSQUARE()",
Query,48CE8C2B,SubflowResultChoice5,SetIndex: int,int5,,SubflowResults<.actor_secondary>@5[<SetIndex>],,function,"ID(""SubflowResults"")
ACTOR(.name=""EventFlowSystemActor"")
AT()
INT(""5"")
LSQUARE()
VALUE(SetIndex=INT)
RSQUARE()",
